person  ,year  ,statecode  ,race  ,gender  ,age  ,Education  ,Food  ,Beauty  ,Health
26072,2021,23,Asian  ,Male  ,18,436.9,448.6,57.06,196.75
26073,2021,23,Asian  ,Male  ,16,473.1,619.7,59,277.25
26074,2021,23,White  ,Male  ,17,547.6,524.1,54.68,228.65
26075,2021,23,Black  ,Male  ,18,557.8,571,46.35,266.35
26076,2021,23,Asian  ,Female  ,17,461.1,467.5,41.65,197.35
26077,2021,23,Asian  ,Male  ,18,541.1,509.7,39.09,257.65
26078,2021,23,Asian  ,Male  ,22,453.8,380,35.04,209.85
26079,2021,23,Asian  ,Female  ,22,506.5,506.9,60.21,228.95
26080,2021,23,Asian  ,Female  ,22,555,495.8,58.44,206.15
26081,2021,23,Asian  ,Female  ,18,512.4,530,42.22,249
26082,2021,23,Asian  ,Female  ,18,397.4,467.6,50.17,235.9
26083,2021,23,White  ,Female  ,20,652.4,572.2,64.47,285.5
26084,2021,23,Asian  ,Female  ,17,490.4,637.3,63.8,228.2
26085,2021,23,Asian  ,Male  ,17,771.3,578.1,67.5,293
26086,2021,23,White  ,Female  ,18,400.8,575.3,59.44,225
26087,2021,23,Black  ,Male  ,22,505.4,517.3,54.81,236.6
26088,2021,23,Asian  ,Female  ,18,573.8,511.4,57.19,207.05
26089,2021,23,White  ,Female  ,19,619.6,538.8,54.94,264.45
26090,2021,23,Asian  ,Female  ,16,478.9,343.2,35.94,202.55
26091,2021,23,Asian  ,Female  ,16,488.4,526.8,53.41,227.15
26092,2021,23,White  ,Male  ,16,367.9,561.6,61.55,283.9
26093,2021,23,Asian  ,Female  ,16,695.6,522.7,62.54,293.25
26094,2021,23,White  ,Female  ,18,517.7,474.7,47.53,246.85
26095,2021,23,Asian  ,Female  ,17,489,400,47.88,217.75
26096,2021,23,Asian  ,Male  ,18,648.1,518.3,46.05,233.9
26097,2021,23,Asian  ,Female  ,17,585.6,576,55.19,253.05
26098,2021,23,Asian  ,Female  ,18,392.6,361,47.35,189.6
26099,2021,23,Asian  ,Male  ,17,517.2,577,39.56,248.4
26100,2021,23,White  ,Female  ,18,392.8,535.1,52.95,191.45
26101,2021,23,Asian  ,Female  ,19,586.1,536.9,41.67,246.45
26102,2021,23,Asian  ,Female  ,17,434,422.5,49.89,226.65
26103,2021,23,Asian  ,Male  ,17,450.9,361.3,39.83,238.25
26104,2021,23,Black  ,Female  ,18,395.9,457,42.38,241.15
26105,2021,23,White  ,Male  ,20,428.6,532.6,53.39,231.4
26106,2021,23,Black  ,Female  ,18,522.3,466.7,41.28,202.1
26107,2021,23,White  ,Female  ,17,445,543.3,39.34,259.5
26108,2021,23,White  ,Female  ,17,479.5,545.7,47.88,238.35
26109,2021,23,Asian  ,Male  ,18,475.9,433.4,44.4,178.55
26110,2021,23,Asian  ,Female  ,17,503.2,487.6,40.51,224.8
26111,2021,23,Asian  ,Male  ,18,417,409.6,43.08,187.4
26112,2021,23,Asian  ,Female  ,17,420,494.8,52.11,191.6
26113,2021,23,Asian  ,Female  ,19,523.2,372.4,43.62,179.75
26114,2021,23,White  ,Female  ,19,544.9,573.2,56.83,223.2
26115,2021,23,White  ,Female  ,18,663.9,559.3,60.49,283.95
26116,2021,23,Asian  ,Male  ,18,507.7,504.5,40.97,224.5
26117,2021,23,Asian  ,Female  ,18,426.4,467.2,54.47,249.7
26118,2021,23,White  ,Male  ,19,643,546,60.61,244.8
26119,2021,23,Asian  ,Male  ,17,369.6,376.2,35.47,189.9
26120,2021,23,White  ,Male  ,20,634.4,511,57.51,250.15
26121,2021,23,Asian  ,Female  ,17,384.7,473.9,41.32,223.2
26122,2021,23,Asian  ,Female  ,19,505,474,47.47,217.05
26123,2021,23,HispLatinos  ,Female  ,17,409.3,467.8,41.09,206.65
26124,2021,23,White  ,Male  ,20,433,517,41.67,251.85
26125,2021,23,Asian  ,Female  ,17,554.7,499.2,47.48,224.2
26126,2021,23,Asian  ,Male  ,18,498.4,423.9,48.46,216.95
26127,2021,23,Asian  ,Female  ,19,542.2,462.2,43.01,233.1
26128,2021,23,Non  ,Female  ,18,410.4,362.9,39.13,230.35
26129,2021,23,Asian  ,Male  ,20,735.1,344.9,55.65,219.55
26130,2021,23,Asian  ,Male  ,19,597.3,545.9,48.08,255.2
26131,2021,23,Asian  ,Male  ,17,460.7,504.7,50.59,200.6
26132,2021,23,Asian  ,Female  ,21,595.9,517.8,51.19,209.45
26133,2021,23,Asian  ,Male  ,17,465.2,410.5,42.78,185.65
26134,2021,23,White  ,Male  ,18,482.5,414.3,43,252.95
26135,2021,23,Asian  ,Female  ,21,664.3,639.1,68,298.15
26136,2021,23,Asian  ,Male  ,17,397.1,371.3,43.93,200.6
26137,2021,23,Black  ,Female  ,16,464.5,411.4,42.7,254.05
26138,2021,23,Asian  ,Female  ,19,438.1,562.6,51.88,229.95
26139,2021,23,Asian  ,Male  ,18,503.1,425.9,35.23,215.6
26140,2021,23,HispLatinos  ,Male  ,16,406.5,404.5,50.5,254.05
26141,2021,23,Asian  ,Male  ,17,511.8,391.6,37.68,196.45
26142,2021,23,Asian  ,Female  ,17,461.2,429.1,48.33,205.5
26143,2021,23,White  ,Male  ,19,395.9,478.6,53.27,261.05
26144,2021,23,Asian  ,Female  ,17,588.5,463.6,48.66,185.95
26145,2021,23,Asian  ,Male  ,18,445.7,552.2,55.01,264.6
26146,2021,23,Asian  ,Male  ,19,481.4,325.7,37.87,224.8
26147,2021,23,White  ,Female  ,19,670.2,609.3,64.15,285.15
26148,2021,23,Asian  ,Female  ,19,441.6,477.6,53.38,232.35
26149,2021,23,Asian  ,Female  ,19,451.6,483.6,53.77,230.35
26150,2021,23,Asian  ,Female  ,18,412,570.8,56.88,235.95
26151,2021,23,Asian  ,Female  ,18,616.8,568.3,59.25,235.9
26152,2021,23,Asian  ,Female  ,18,469,395.6,43.62,201.8
26153,2021,23,HispLatinos  ,Female  ,20,515.4,385.1,39.84,177.45
26154,2021,23,Asian  ,Female  ,20,406,471.8,52.17,203.2
26155,2021,23,Asian  ,Male  ,18,636,433.3,47.3,252.95
26156,2021,23,Asian  ,Male  ,18,484.3,497.2,45.56,260.75
26157,2021,23,White  ,Female  ,18,532.9,470,41.7,178.5
26158,2021,23,Asian  ,Male  ,17,514.7,484.8,47.32,224.25
26159,2021,23,Asian  ,Female  ,19,522.4,612.5,63.73,268.35
26160,2021,23,Asian  ,Male  ,19,406,409.6,37.28,191.25
26161,2021,23,Asian  ,Female  ,18,359.6,488.6,40.5,235.9
26162,2021,23,Asian  ,Female  ,18,472,572,55.51,239.3
26163,2021,24,White  ,Female  ,18,529.2,554,47.4,288.9
26164,2021,24,White  ,Female  ,16,604.8,513.3,54,261.25
26165,2021,24,Asian  ,Female  ,19,484.5,457,40.83,208.8
26166,2021,24,Black  ,Female  ,19,454.5,576,58.81,224.2
26167,2021,24,White  ,Male  ,19,408.8,468.3,43.08,261.5
26168,2021,24,Asian  ,Female  ,20,448.4,472.8,48.78,215.85
26169,2021,24,Asian  ,Male  ,21,559.7,517.9,53.07,249.15
26170,2021,24,Asian  ,Male  ,23,540.1,547.1,62.77,231.55
26171,2021,24,Asian  ,Female  ,18,410.3,350.8,42.46,193.75
26172,2021,24,Asian  ,Male  ,16,457.4,386.4,37.58,237.65
26173,2021,24,Asian  ,Female  ,17,485.3,383.4,50.67,202.8
26174,2021,24,White  ,Female  ,20,547.4,554.2,52.95,242.25
26175,2021,24,Asian  ,Female  ,19,444,455.1,39.82,218.55
26176,2021,24,Asian  ,Female  ,20,401.1,360.1,36.57,200.75
26177,2021,24,HispLatinos  ,Female  ,17,529.4,415.6,43.57,177.75
26178,2021,24,Asian  ,Male  ,17,447,466.4,51.51,240.95
26179,2021,24,White  ,Female  ,20,564.4,532.2,47.71,286.75
26180,2021,24,Asian  ,Female  ,19,562.3,324.8,41.68,173.3
26181,2021,24,White  ,Male  ,18,692.7,537.1,61.39,302.55
26182,2021,24,Asian  ,Male  ,18,506.7,456.3,39.13,189.2
26183,2021,24,Black  ,Male  ,19,644.1,596.6,61.86,258.4
26184,2021,24,Asian  ,Male  ,16,670.2,521.7,57.12,267.7
26185,2021,24,Asian  ,Female  ,17,499.5,449.9,36.55,246.05
26186,2021,24,Asian  ,Female  ,18,443.4,474.5,48.62,230.7
26187,2021,24,White  ,Female  ,17,709.3,518.6,64.59,295.25
26188,2021,24,White  ,Female  ,19,475.1,473.8,46.28,238.85
26189,2021,24,Asian  ,Female  ,18,447.5,410.2,34.66,236.4
26190,2021,24,Asian  ,Female  ,22,536.4,617.8,68.97,352.15
26191,2021,24,White  ,Female  ,18,401.8,415.1,41.26,243.6
26192,2021,24,Asian  ,Female  ,19,664.6,509.8,58.01,292.9
26193,2021,24,Black  ,Male  ,18,601.7,517.2,57.73,194.75
26194,2021,24,White  ,Female  ,19,617,619,62.84,294.65
26195,2021,24,Asian  ,Male  ,21,426.8,431.4,39.51,221.2
26196,2021,24,Asian  ,Female  ,20,490.2,334.5,47.51,176.15
26197,2021,24,Asian  ,Female  ,22,430.5,532,53.24,232.45
26198,2021,24,Asian  ,Female  ,20,413.2,351.6,36.3,209.55
26199,2021,24,White  ,Male  ,17,418.2,419,42.81,192.7
26200,2021,24,Asian  ,Male  ,18,451.9,475.9,40.38,181
26201,2021,24,White  ,Female  ,18,382.1,479.3,53.63,212.6
26202,2021,24,White  ,Male  ,18,539.6,517.9,48.19,278.05
26203,2021,24,White  ,Female  ,17,557,433.9,42.17,197.7
26204,2021,24,White  ,Female  ,18,614.2,514.3,36.6,262.1
26205,2021,24,White  ,Female  ,16,584.3,562.3,56.08,195
26206,2021,24,White  ,Female  ,19,602.4,539.5,44.01,214.15
26207,2021,24,Asian  ,Female  ,23,421.1,472.3,39.69,215.45
26208,2021,24,Asian  ,Male  ,24,558.6,491.2,54.72,230.05
26209,2021,24,Asian  ,Female  ,20,625.6,504.2,54.57,229.1
26210,2021,24,White  ,Male  ,16,409.6,516,63.95,255.85
26211,2021,24,White  ,Male  ,16,511.7,558.9,59.63,200.8
26212,2021,24,White  ,Male  ,22,605.9,516.4,64.74,271.2
26213,2021,24,White  ,Female  ,19,630.5,548.2,54.96,305.15
26214,2021,24,White  ,Male  ,18,614.1,498,56.16,246
26215,2021,24,Asian  ,Female  ,20,541,458.9,49.89,265.9
26216,2021,24,White  ,Female  ,18,412.5,426.3,39.86,233.95
26217,2021,24,Asian  ,Male  ,24,418,409.8,39.84,199.2
26218,2021,24,White  ,Female  ,21,602.8,579.2,58.17,266.7
26219,2021,24,White  ,Male  ,16,568.7,462.2,56.73,239.95
26220,2021,24,White  ,Female  ,19,523.4,392.8,59.16,276.5
26221,2021,24,White  ,Male  ,18,689.2,615.5,67.34,323.8
26222,2021,24,White  ,Female  ,16,507.2,388.2,43.01,236.3
26223,2021,24,Asian  ,Male  ,19,713,537.3,53.54,279.2
26224,2021,24,White  ,Male  ,16,520.9,425.3,47.09,272.95
26225,2021,24,Asian  ,Male  ,17,572.4,484.6,53.21,216.15
26226,2021,24,Asian  ,Female  ,16,424.3,475.4,56.61,231.7
26227,2021,24,White  ,Female  ,22,520.8,557.3,59.14,242.6
26228,2021,24,Asian  ,Male  ,19,474.7,545.4,48.94,245.3
26229,2021,24,Asian  ,Male  ,19,371.8,429,40.89,206.3
26230,2021,24,Asian  ,Female  ,17,374,395.6,48.74,202.4
26231,2021,24,Asian  ,Male  ,21,553.1,583.5,57.44,231.95
26232,2021,24,White  ,Female  ,22,431.6,561.1,63.85,240.4
26233,2021,24,White  ,Female  ,16,471.2,476.9,61.96,267.45
26234,2021,24,Asian  ,Female  ,18,555.9,372.2,35.46,242.3
26235,2021,24,Asian  ,Female  ,22,422.2,459.3,54.46,213.25
26236,2021,24,Black  ,Female  ,16,499.1,530.1,53.2,237.25
26237,2021,24,Asian  ,Female  ,19,400.5,546.1,48.55,239.6
26238,2021,24,Asian  ,Male  ,16,445.5,392.5,43.41,232.65
26239,2021,24,Asian  ,Male  ,18,471.3,462.5,41.14,245.4
26240,2021,24,Asian  ,Female  ,21,427.9,450.2,40.9,227.8
26241,2021,24,White  ,Female  ,16,545.7,584.4,60.42,255.1
26242,2021,24,Asian  ,Female  ,16,597.8,597.5,64.36,263.1
26243,2021,24,Asian  ,Female  ,16,476.4,394.6,59.17,222
26244,2021,24,Asian  ,Male  ,24,448,452.1,36.92,211.35
26245,2021,24,Asian  ,Male  ,16,365.9,326.7,33.14,226.55
26246,2021,24,White  ,Female  ,16,407.2,435,55.69,222.85
26247,2021,24,White  ,Female  ,18,406.1,486.8,54.19,194.65
26248,2021,24,Asian  ,Female  ,19,468.3,529.3,38.26,212.1
26249,2021,24,White  ,Male  ,19,513.7,457.6,47.18,220.95
26250,2021,24,White  ,Male  ,16,604.9,324.6,56.4,243.6
26251,2021,24,Asian  ,Female  ,19,485.5,500.1,40.52,206.05
26252,2021,24,Non  ,Female  ,16,391.1,568.6,61.16,269.35
26253,2021,24,White  ,Male  ,18,652.1,501,55.78,248.85
26254,2021,24,White  ,Female  ,17,498.2,492.1,46.49,204.8
26255,2021,24,Black  ,Male  ,19,590.9,403,44,260.45
26256,2021,24,White  ,Female  ,19,642.8,573.1,64.9,284.15
26257,2021,24,Asian  ,Female  ,18,415.9,513.4,52.21,217.4
26258,2021,24,Asian  ,Female  ,16,479.3,317,38.26,226.35
26259,2021,24,White  ,Female  ,21,665.9,459.3,57.15,304.05
26260,2021,24,White  ,Female  ,16,453.3,507.2,50.32,207.75
26261,2021,24,Asian  ,Female  ,19,573.9,523,47.47,289.05
26262,2021,24,White  ,Male  ,16,514.3,530.4,63.06,300.25
26263,2021,24,White  ,Female  ,19,640.7,611.9,64.91,308.4
26264,2021,24,White  ,Female  ,16,460.4,502.2,38.32,214.2
26265,2021,24,White  ,Female  ,19,464.3,548,53.95,222.3
26266,2021,24,Asian  ,Female  ,18,459,371.9,46.57,244.7
26267,2021,24,White  ,Female  ,18,621.9,561.4,59.37,247.8
26268,2021,24,Black  ,Female  ,16,502.6,533,58.39,223.1
26269,2021,24,Asian  ,Male  ,16,385,362.6,50.5,258.3
26270,2021,24,White  ,Female  ,20,585.4,537,56.66,246.55
26271,2021,24,White  ,Female  ,19,409.4,385.5,37.29,206.3
26272,2021,24,Asian  ,Female  ,16,439.6,325.8,35.67,205
26273,2021,24,Asian  ,Female  ,19,463.5,386.7,38.16,232.3
26274,2021,24,HispLatinos  ,Female  ,19,397.2,526.2,50.4,238.25
26275,2021,24,White  ,Male  ,17,498.3,556.3,58.6,264.95
26276,2021,24,Asian  ,Male  ,16,506.2,554.2,62.34,295.7
26277,2021,24,Asian  ,Female  ,16,538.3,501.7,51.4,220.9
26278,2021,24,Asian  ,Female  ,18,500.9,551.8,58.62,249.6
26279,2021,24,Asian  ,Female  ,18,685.7,649.6,71.45,325.75
26280,2021,24,Asian  ,Male  ,20,591.8,403.1,53.86,223.35
26281,2021,24,Asian  ,Female  ,22,569.8,481.4,43.04,270.9
26282,2021,24,Asian  ,Male  ,17,444.6,389.1,36.51,186.9
26283,2021,24,Asian  ,Male  ,16,654.9,522.6,52.78,257.4
26284,2021,24,Black  ,Female  ,23,418.1,467.2,54.58,231.5
26285,2021,24,White  ,Male  ,17,579.2,553.8,53.56,243.45
26286,2021,24,Asian  ,Female  ,16,658.7,590.3,63.16,268.1
26287,2021,24,Asian  ,Male  ,19,438.7,476,56.91,279.05
26288,2021,24,Black  ,Female  ,16,503.3,553.8,62.5,271.35
26289,2021,24,White  ,Male  ,16,681.9,563.4,59.99,249.9
26290,2021,24,White  ,Male  ,18,502.2,590.4,63.98,260.95
26291,2021,24,White  ,Male  ,16,619.1,523.3,60.64,289.55
26292,2021,24,White  ,Male  ,16,494.7,519.1,61.97,267.4
26293,2021,24,Asian  ,Female  ,16,399.6,393.2,39.52,223.7
26294,2021,24,Asian  ,Male  ,23,357.7,478.6,43.32,213.25
26295,2021,24,Asian  ,Male  ,21,505.4,529.9,50.47,229.15
26296,2021,24,White  ,Male  ,17,387.6,474.3,40.15,191.3
26297,2021,24,Asian  ,Male  ,22,411.2,394.7,44.5,195.5
26298,2021,24,White  ,Male  ,20,647.2,481.8,57.99,293.35
26299,2021,24,Asian  ,Female  ,18,427.7,509.3,41.69,231.75
26300,2021,24,Black  ,Female  ,16,372.1,367.7,55.17,200.05
26301,2021,24,White  ,Female  ,21,616.4,484.3,42.88,239.1
26302,2021,24,Asian  ,Female  ,18,414.4,432.5,47.18,200.25
26303,2021,24,Asian  ,Female  ,17,523.7,464,45.55,231.3
26304,2021,24,Asian  ,Male  ,21,384.6,428.5,49.93,238.55
26305,2021,24,Black  ,Male  ,22,661.6,476.1,54.16,301.75
26306,2021,24,Asian  ,Male  ,17,469.9,435.2,51.58,256.25
26307,2021,24,Black  ,Female  ,18,422,422.8,40.96,176.1
26308,2021,24,Asian  ,Female  ,18,428.9,439.1,44.48,237.8
26309,2021,24,White  ,Male  ,20,403,436.6,37.54,211.8
26310,2021,24,Asian  ,Female  ,20,654.1,621.3,62.1,297.35
26311,2021,24,White  ,Male  ,21,759.8,649.2,69.96,309.55
26312,2021,24,White  ,Female  ,19,623.7,587.5,58.41,281.75
26313,2021,24,Asian  ,Female  ,22,621.4,554.3,63.13,252.3
26314,2021,24,White  ,Female  ,20,608.3,523.1,53.24,228.65
26315,2021,24,White  ,Male  ,19,558.5,571,58.66,203.75
26316,2021,24,White  ,Female  ,17,484.7,431,49.46,231.65
26317,2021,24,Asian  ,Male  ,21,520.8,517.7,38.17,250.85
26318,2021,24,Asian  ,Female  ,23,525.9,557.1,60.11,259.2
26319,2021,24,Asian  ,Male  ,17,584.7,477.9,51.67,283.1
26320,2021,24,Asian  ,Male  ,16,545.3,547.3,50.21,243.55
26321,2021,24,Black  ,Male  ,18,663.4,573.2,70.71,272.85
26322,2021,24,Asian  ,Female  ,21,392.4,384.3,48.15,174.65
26323,2021,24,White  ,Male  ,18,471.9,496.5,53.26,235.3
26324,2021,24,Asian  ,Female  ,16,581.9,572.1,60.82,299.85
26325,2021,24,White  ,Male  ,19,532.6,547.9,50.44,235.9
26326,2021,24,Asian  ,Male  ,18,618.9,519.2,54.62,219.4
26327,2021,24,HispLatinos  ,Male  ,16,694.6,557,61.55,311.45
26328,2021,24,White  ,Male  ,16,410.2,513.4,49.99,250.55
26329,2021,24,White  ,Male  ,21,471.1,505.8,57.38,182.45
26330,2021,24,Asian  ,Female  ,17,483.4,479.2,50,195.75
26331,2021,24,White  ,Male  ,21,752.3,627.5,67.78,315.9
26332,2021,24,White  ,Female  ,18,537.2,331.4,40.12,195.4
26333,2021,24,Asian  ,Female  ,16,456.5,478.3,59.29,272.05
26334,2021,24,HispLatinos  ,Female  ,16,571.3,473.6,43.9,282.5
26335,2021,24,Asian  ,Male  ,16,794,599.5,60,318.8
26336,2021,24,White  ,Male  ,17,550.4,539.8,57.36,289.1
26337,2021,24,Asian  ,Male  ,16,454.6,567.1,57.96,246.2
26338,2021,24,White  ,Female  ,16,817.1,655.3,70.09,357.85
26339,2021,24,White  ,Male  ,16,428.4,540.7,65.07,231.55
26340,2021,24,Black  ,Female  ,16,434.2,430.7,49.64,235.7
26341,2021,24,White  ,Female  ,24,524.3,577,59.78,271.55
26342,2021,24,White  ,Male  ,18,776.1,613.3,63.76,306.8
26343,2021,24,Asian  ,Male  ,18,453.8,388.7,42.59,212.65
26344,2021,24,White  ,Female  ,20,576.2,479.4,54.05,197.65
26345,2021,24,White  ,Female  ,23,742.8,550.5,68.54,360.7
26346,2021,24,Asian  ,Male  ,18,574.9,506.4,55.64,270.55
26347,2021,24,White  ,Female  ,21,510.3,554.6,57.25,228.9
26348,2021,24,White  ,Male  ,24,631.5,548.8,60.51,252.35
26349,2021,24,Asian  ,Male  ,19,437.7,352.4,45.79,223.7
26350,2021,24,Black  ,Female  ,18,510.4,516.2,55.92,237.95
26351,2021,24,White  ,Male  ,16,856.5,611.1,71.65,341.45
26352,2021,24,Asian  ,Female  ,17,698.4,502.8,56.53,301.9
26353,2021,24,Asian  ,Female  ,16,581.9,560.7,57.54,243.85
26354,2021,24,White  ,Female  ,18,505.3,448.4,45.49,198.95
26355,2021,24,White  ,Male  ,16,388.9,338.1,43.87,196.85
26356,2021,24,White  ,Female  ,20,565.5,611.9,58.21,262.85
26357,2021,24,Asian  ,Female  ,16,322.2,349.8,40.37,229.9
26358,2021,24,Asian  ,Male  ,20,646.9,621.3,73.51,324.2
26359,2021,24,White  ,Male  ,21,503.6,494.5,57.95,218.05
26360,2021,24,Asian  ,Female  ,17,642.2,581.5,61.58,296.95
26361,2021,24,Asian  ,Male  ,18,617,554.9,65.51,228.75
26362,2021,24,White  ,Male  ,17,685.7,554.3,54.83,279.9
26363,2021,24,White  ,Female  ,20,516.2,500.7,59.93,312.85
26364,2021,24,Asian  ,Male  ,16,447.6,563.8,42.94,277.15
26365,2021,24,HispLatinos  ,Female  ,21,529.6,501.7,51.49,245.95
26366,2021,24,White  ,Male  ,19,633.8,529.9,55.79,231.45
26367,2021,24,Asian  ,Female  ,16,499.4,546.8,45.11,273.9
26368,2021,24,Asian  ,Male  ,20,756.2,653.1,78.6,357.8
26369,2021,24,White  ,Female  ,18,569.9,555.9,56.3,304.9
26370,2021,24,White  ,Female  ,16,557.3,520.6,61.62,195.35
26371,2021,24,Asian  ,Female  ,16,556.3,446.1,38.11,183.7
26372,2021,24,White  ,Male  ,17,648.7,542,57.65,283.15
26373,2021,24,White  ,Female  ,17,572.2,443.9,48.59,243
26374,2021,24,Asian  ,Male  ,18,483.9,386,42.94,195.45
26375,2021,24,White  ,Male  ,19,848.4,658.3,67.97,384.3
26376,2021,24,White  ,Female  ,21,401.1,562.6,40.86,274.65
26377,2021,24,Asian  ,Female  ,16,518,523.3,43.91,228.45
26378,2021,24,Black  ,Male  ,16,479.6,450.1,49.04,205.8
26379,2021,24,White  ,Male  ,16,457.3,433,50.8,194.85
26380,2021,24,Asian  ,Male  ,16,456.8,419.2,34.24,212.45
26381,2021,24,HispLatinos  ,Male  ,17,480.9,466.9,53.58,275.8
26382,2021,24,Asian  ,Female  ,18,513.7,532.9,55.84,249
26383,2021,24,White  ,Female  ,19,659.9,627.5,65.86,272.65
26384,2021,24,White  ,Female  ,23,678.7,568.5,58.37,273.55
26385,2021,24,Asian  ,Male  ,24,414.5,341,36.16,218.3
26386,2021,24,White  ,Female  ,19,799.3,619.6,68.64,325.6
26387,2021,24,Black  ,Female  ,16,424.3,453.6,51.71,287.05
26388,2021,24,Asian  ,Female  ,20,510.6,413.5,50.97,174.95
26389,2021,24,White  ,Male  ,17,569.7,523.8,56.72,230.9
26390,2021,24,White  ,Female  ,20,740.4,565.7,64.56,347.65
26391,2021,24,White  ,Female  ,17,579.6,382.2,47.4,242.6
26392,2021,24,White  ,Male  ,16,414.3,441.1,54.69,226.15
26393,2021,24,Asian  ,Male  ,23,686.9,602.9,66.97,310.65
26394,2021,24,White  ,Male  ,19,663.5,460.2,52.14,252.3
26395,2021,24,Non  ,Male  ,18,622.3,586.2,65.41,275.55
26396,2021,24,White  ,Male  ,19,459.7,474.6,35.62,190.35
26397,2021,24,White  ,Female  ,17,523.6,483.6,51.04,284.3
26398,2021,24,Asian  ,Female  ,18,595.8,526.5,54.91,203.15
26399,2021,24,White  ,Male  ,17,671.8,578.1,64.69,290.05
26400,2021,24,Asian  ,Male  ,21,788.9,595.1,64.58,317.05
26401,2021,24,Asian  ,Male  ,20,801.1,642.1,67.68,314.9
26402,2021,24,Asian  ,Male  ,18,550.6,487.1,50.89,250.15
26403,2021,24,Asian  ,Male  ,19,634.9,571.5,52.73,274
26404,2021,24,White  ,Male  ,17,411.1,385.7,41.67,223.6
26405,2021,24,White  ,Male  ,19,765.2,582.3,69.03,384.05
26406,2021,24,Asian  ,Female  ,18,452.1,486.4,42.76,209.25
26407,2021,24,Asian  ,Male  ,18,649,521.2,58.91,214.15
26408,2021,24,White  ,Female  ,16,598.1,506,50.44,236.05
26409,2021,24,White  ,Male  ,22,717.6,631.1,70.84,278.75
26410,2021,24,White  ,Female  ,20,415.1,521.3,53.26,291.2
26411,2021,24,White  ,Male  ,17,747.6,526,62.36,285.65
26412,2021,24,White  ,Male  ,20,607,529.9,49.8,247.6
26413,2021,24,Asian  ,Male  ,16,532.7,470.3,35.69,237.15
26414,2021,24,Asian  ,Female  ,21,580.6,506.4,54.9,232.45
26415,2021,24,White  ,Female  ,16,389.9,458.1,44.67,212
26416,2021,24,White  ,Male  ,20,546.2,520.4,51.58,270.8
26417,2021,24,White  ,Female  ,20,436.9,486.7,45.7,226.5
26418,2021,24,White  ,Female  ,17,650.1,582,62.36,274.1
26419,2021,24,White  ,Female  ,17,485.8,470.3,46.12,212.85
26420,2021,24,Asian  ,Female  ,16,476.8,351.3,45.04,202.9
26421,2021,24,White  ,Male  ,16,683.7,535.1,41.71,238.15
26422,2021,24,White  ,Female  ,18,504.5,471.5,45.63,245.9
26423,2021,24,White  ,Male  ,17,793.2,635.8,68.91,330.15
26424,2021,24,White  ,Male  ,16,406.4,492.3,53.96,280.8
26425,2021,24,Black  ,Female  ,23,652.9,604.2,66.31,247.35
26426,2021,24,Asian  ,Female  ,17,632.5,510.8,57.11,247.55
26427,2021,24,White  ,Female  ,16,680.3,552.5,65.32,287
26428,2021,24,White  ,Male  ,16,485.5,537,57.08,230.8
26429,2021,24,Asian  ,Female  ,22,478.7,445.6,44.73,226.5
26430,2021,24,White  ,Female  ,18,630.4,568.3,56.71,287.8
26431,2021,24,Asian  ,Female  ,19,556.5,518.9,48.04,241.25
26432,2021,24,Asian  ,Female  ,16,533.2,520.5,60.81,258.5
26433,2021,24,White  ,Male  ,18,814.1,691.9,73.37,373.8
26434,2021,24,White  ,Female  ,17,458.8,481.6,59.46,252.5
26435,2021,24,Black  ,Female  ,18,404.9,436.5,61.81,191.5
26436,2021,24,Asian  ,Male  ,16,519.3,582.6,65.93,310.3
26437,2021,24,White  ,Male  ,21,556.5,517.3,53.75,220.5
26438,2021,24,White  ,Female  ,16,438.9,549.1,56.11,289.35
26439,2021,24,White  ,Male  ,19,638.1,594.9,64.63,300.9
26440,2021,24,Asian  ,Male  ,23,622.5,608.5,65.12,239.75
26441,2021,24,Asian  ,Male  ,20,465,535.6,53.34,275.65
26442,2021,24,White  ,Female  ,16,393.8,393.2,55.63,197.55
26443,2021,24,White  ,Male  ,18,641.2,468.8,42.29,295.05
26444,2021,24,White  ,Male  ,16,417.8,424.3,49.87,218.3
26445,2021,24,Non  ,Female  ,18,375.1,445.8,41.98,202
26446,2021,24,White  ,Male  ,17,632.4,487.9,42.14,206.75
26447,2021,24,Black  ,Female  ,16,380,530,45.78,209.75
26448,2021,24,White  ,Female  ,20,612.5,565.7,56.8,224.9
26449,2021,24,White  ,Male  ,19,731,583.9,67.4,314.15
26450,2021,24,Asian  ,Male  ,16,644.4,669.5,63.26,312.8
26451,2021,24,Asian  ,Female  ,16,472.1,386.2,46.88,243.95
26452,2021,24,Asian  ,Female  ,17,677.3,485.4,52.2,269.35
26453,2021,24,White  ,Female  ,19,439.7,437.9,36.21,241.5
26454,2021,24,White  ,Male  ,16,590.1,546.7,64.31,264.65
26455,2021,24,Asian  ,Female  ,17,603.3,485.6,58.65,271.5
26456,2021,24,Asian  ,Female  ,18,546.9,384.8,38.4,224.8
26457,2021,24,White  ,Female  ,24,405.1,562.3,59.3,254.75
26458,2021,24,White  ,Female  ,16,650,604.9,59.88,291.05
